./instances/A-n32-k5.vrp.txt,0,1459.5,1629.5,1563.6,64.6,1054.3,807.5,890.7,854.6,30.2,797.9,858.2,822.2,18.8
./instances/A-n60-k9.vrp.txt,0,2947.7,3086.7,3012.7,49.4,1818.6,1453.5,1544.6,1505.4,32.1,1374.0,1491.9,1436.7,35.2
./instances/A-n48-k7.vrp.txt,0,2226.5,2339.9,2287.3,34.6,1460.5,1136.7,1251.9,1195.7,44.3,1091.0,1165.0,1124.8,22.6
./instances/A-n45-k6.vrp.txt,0,2058.8,2268.6,2187.9,61.2,1240.2,992.7,1108.2,1057.3,35.6,961.8,1080.5,995.6,37.9
./instances/A-n37-k5.vrp.txt,0,1424.9,1529.7,1476.4,36.5,847.4,689.4,752.6,712.2,19.7,672.5,712.9,684.9,14.6
./instances/A-n39-k5.vrp.txt,0,1544.5,1720.4,1654.8,53.8,1113.6,834.7,957.8,892.2,39.6,830.0,890.7,843.1,19.3
./instances/A-n54-k7.vrp.txt,0,2569.5,2667.2,2619.6,29.8,1415.9,1241.7,1346.7,1297.8,36.4,1172.8,1220.1,1201.6,15.7
